icao24,split,pairCount,sessionCount,assignmentOrder,datasetVariantID,policyVersion
A38019,train,228,1,767,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A38082,train,493,3,768,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A380CB,validation,335,4,769,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A38141,test,1487,7,770,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A38211,train,345,3,771,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A38367,train,499,2,772,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A383F3,train,1562,7,773,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A38439,validation,319,3,774,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3845C,test,301,3,775,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A384F8,train,62,3,776,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A386FB,train,1234,6,777,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A38836,train,315,1,778,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A38961,validation,137,1,779,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A38AF8,test,1370,5,780,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A38B61,train,481,2,781,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A38D36,train,145,1,782,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A38DEC,train,1318,2,783,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A38E69,validation,26,1,784,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A38EF5,test,947,4,785,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A38FA4,train,465,2,786,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A39165,train,78,2,787,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A39269,train,311,3,788,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A39289,validation,322,2,789,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A392F2,test,1172,4,790,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A39338,train,1083,5,791,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A394B8,train,293,2,792,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A39624,train,602,1,793,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A398BC,validation,806,4,794,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A39925,test,469,2,795,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A39948,train,1040,6,796,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A399E4,train,796,3,797,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A39B19,train,378,2,798,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A39C62,validation,250,2,799,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3A0CC,test,485,2,800,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3A155,train,294,1,801,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3A503,train,119,1,802,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3A509,train,361,1,803,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3A836,validation,189,1,804,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3B02E,test,226,3,805,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3B1A0,train,304,1,806,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3B68B,train,233,1,807,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3B79C,train,205,1,808,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3B7D1,validation,579,1,809,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3BBA0,test,63,1,810,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3BBC9,train,64,1,811,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3BDA6,train,228,1,812,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3BDAC,train,1427,7,813,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3C35D,validation,524,1,814,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3C8D1,test,495,2,815,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3CC82,train,2,1,816,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3CCBD,train,257,1,817,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3CD99,train,117,1,818,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3D014,validation,127,3,819,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3D066,test,1036,1,820,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3D326,train,850,2,821,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3D4C6,train,230,1,822,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3D722,train,489,3,823,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3D7A7,validation,643,2,824,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3DB0C,test,463,1,825,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3DB5E,train,38,2,826,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3DC5A,train,1,1,827,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3DFEB,train,19,1,828,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3E07A,validation,181,1,829,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3E473,test,113,1,830,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3E525,train,311,1,831,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3E5EB,train,13,1,832,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3E6B1,train,407,2,833,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3E8DC,validation,113,2,834,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3EB7B,test,435,3,835,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3EBD8,train,1243,4,836,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3EE0B,train,103,1,837,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3F04A,train,9,1,838,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3F149,validation,173,1,839,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3F161,test,581,1,840,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3F1C2,train,10,1,841,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3F401,train,281,1,842,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3FB64,train,169,2,843,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A3FF01,validation,182,2,844,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A400B2,test,52,1,845,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A402DD,train,283,1,846,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4064C,train,173,2,847,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A40694,train,420,1,848,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4095F,validation,32,1,849,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A40B0F,test,2,1,850,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A40B45,train,1,1,851,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A40CA4,train,733,5,852,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A40E30,train,31,1,853,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A41009,validation,2,1,854,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4105B,test,602,3,855,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A41131,train,369,2,856,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A41412,train,136,1,857,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A41804,train,153,2,858,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4200D,validation,94,1,859,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A422F7,test,30,2,860,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A42466,train,182,1,861,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A42A5C,train,17,1,862,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A42EE9,train,373,2,863,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A430AA,validation,251,1,864,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A43423,test,142,1,865,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A43556,train,607,3,866,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A43B91,train,576,2,867,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A43BB3,train,57,1,868,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A43CE4,validation,170,1,869,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A43EEC,test,210,1,870,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A43F30,train,109,1,871,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A43F3C,train,12,2,872,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4417D,train,387,2,873,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A44212,validation,160,1,874,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A44291,test,100,2,875,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A44588,train,739,2,876,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A445AB,train,322,2,877,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A445F2,train,92,1,878,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4460F,validation,26,1,879,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A448BA,test,725,3,880,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A448D5,train,126,2,881,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A448D7,train,317,2,882,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A448F2,train,179,1,883,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A448FC,validation,165,1,884,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A44916,test,59,1,885,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A44917,train,17,1,886,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4491D,train,335,2,887,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4493A,train,20,1,888,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A44943,validation,296,1,889,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A44962,test,14,1,890,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4497F,train,96,1,891,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A44983,train,86,1,892,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A44984,train,89,2,893,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A449A2,validation,73,2,894,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A449F1,test,59,1,895,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A44A1B,train,1137,2,896,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A44A6D,train,70,1,897,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A44B56,train,42,1,898,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A44CDA,validation,658,3,899,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A44F77,test,44,1,900,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A45592,train,1,1,901,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A45671,train,209,2,902,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A456A9,train,224,1,903,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4570A,validation,178,1,904,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A45A1C,test,196,1,905,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A45F64,train,412,2,906,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A466C3,train,8,1,907,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A46702,train,102,1,908,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4694A,validation,626,1,909,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A46A72,test,36,1,910,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A46AB9,train,118,1,911,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A46D4A,train,127,1,912,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A47227,train,131,2,913,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A47A21,validation,98,1,914,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A47D05,test,518,2,915,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A47FA3,train,1,1,916,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A48321,train,675,2,917,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A48499,train,337,1,918,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A487EF,validation,210,1,919,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A48A83,test,334,1,920,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A49510,train,210,1,921,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4959A,train,1,1,922,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A49610,train,181,1,923,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4995F,validation,310,2,924,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4A0D9,test,653,2,925,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4A466,train,597,1,926,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4A808,train,382,2,927,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4ACAE,train,326,1,928,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4AF9A,validation,2,1,929,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4B0BB,test,1,1,930,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4B1F6,train,15,1,931,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4B1FE,train,27,1,932,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4B294,train,580,3,933,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4B4DC,validation,216,1,934,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4B64B,test,10,2,935,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4B7D7,train,9,1,936,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4BBB3,train,137,2,937,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4BCEC,train,8,1,938,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4BDB9,validation,312,1,939,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4BEF6,test,208,2,940,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4BF95,train,127,3,941,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4C382,train,140,3,942,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4C406,train,257,1,943,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4C527,validation,3,1,944,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4C592,test,39,1,945,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4C8DE,train,239,1,946,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4C96C,train,2,1,947,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4C98C,train,1180,2,948,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4C98F,validation,30,1,949,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4C9D5,test,119,2,950,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4C9F8,train,115,1,951,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4CAEE,train,823,3,952,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4CCBA,train,280,1,953,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4CD23,validation,118,1,954,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4CE11,test,205,1,955,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4D04C,train,177,1,956,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A4D80A,train,107,3,957,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
